,seg_id_index,run,precision,recall,f1,seg_id,num_endpoints,endpoints,invalidation_d,num_humfrey_iters,decimation_factor,comments,proposed_endpoints
257,57,3,0.5,0.666666667,0.571428571,8.64691E+17,3,"[[128688 164321  26262]
 [122720 160983  25666]
 [119788 145710  25344]]",5600,125,0.7,good,"[[117812 151211  25240]
 [119817 145658  25347]
 [124449 160122  25769]
 [128791 164748  26265]]"
258,58,3,1.0,1.0,1.0,8.64691E+17,2,"[[123195 178592  21507]
 [122128 178347  21278]]",5600,125,0.7,good,"[[122509 178211  21278]
 [123190 178558  21508]]"
259,59,3,0.333333333,0.5,0.4,8.64691E+17,2,"[[120495 185235  21512]
 [120221 188999  20922]]",5600,125,0.7,good,"[[119219 186676  21409]
 [119629 189008  20933]
 [120212 185245  21479]]"
260,60,3,0.5,0.5,0.5,8.64691E+17,2,"[[136079 182458  20917]
 [136402 182192  20846]]",5600,125,0.7,good,"[[135905 182118  20853]
 [136350 182171  20845]]"
261,61,3,0.666666667,1.0,0.8,8.64691E+17,2,"[[125651 179253  21829]
 [134788 162962  23513]]",5600,125,0.7,good,"[[124722 179712  22206]
 [125667 179240  21827]
 [134820 163018  23514]]"
262,62,3,1.0,1.0,1.0,8.64691E+17,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",5600,125,0.7,good,"[[127623 180939  21828]
 [127834 168512  22169]
 [145838 168946  22018]]"
263,63,3,1.0,1.0,1.0,8.64691E+17,2,"[[122541 156621  23215]
 [123400 153233  23659]]",5600,125,0.7,good,"[[122501 156631  23212]
 [123049 153359  23632]]"
264,64,3,1.0,1.0,1.0,8.64691E+17,2,"[[105079 184428  21958]
 [101985 184289  22036]]",5600,125,0.7,good,"[[101966 184303  22035]
 [105112 184446  21957]]"
265,65,3,1.0,1.0,1.0,8.64691E+17,2,"[[124325 184170  21779]
 [124064 184357  21809]]",5600,125,0.7,good,"[[123930 184512  21810]
 [124389 184037  21779]]"
266,66,3,0.666666667,1.0,0.8,8.64691E+17,2,"[[313505 161103  18580]
 [314477 162881  18717]]",5600,125,0.7,good,"[[312926 162376  18612]
 [313364 161016  18586]
 [314460 162872  18716]]"
267,67,3,1.0,1.0,1.0,8.64691E+17,2,"[[307899  98712  19067]
 [309700  87653  19669]]",5600,125,0.7,good,"[[307876  98733  19067]
 [309700  87624  19669]]"
268,68,3,1.0,1.0,1.0,8.64691E+17,3,"[[286807  94503  18046]
 [291939  86875  18287]
 [286266  89000  18566]]",5600,125,0.7,good,"[[286231  88974  18565]
 [286752  94591  18046]
 [291929  86850  18286]]"
269,69,3,0.5,0.5,0.5,8.64691E+17,2,"[[299555 102903  17377]
 [299986 100770  17256]]",5600,125,0.7,good,"[[299156 102231  17323]
 [299974 100710  17257]]"
270,70,3,0.5,0.5,0.5,8.64691E+17,2,"[[280639  88256  18965]
 [280377  87163  19077]]",5600,125,0.7,good,"[[280361  87070  19073]
 [281211  87765  19069]]"
271,71,3,1.0,1.0,1.0,8.64691E+17,2,"[[299386 144111  17853]
 [308152 142095  17214]]",5600,125,0.7,good,"[[299327 144086  17850]
 [307988 141969  17201]]"
272,72,3,1.0,1.0,1.0,8.64691E+17,2,"[[283057 132640  16711]
 [282934 132656  16737]]",5600,125,0.7,good,"[[282893 132665  16737]
 [283048 132631  16708]]"
273,73,3,1.0,1.0,1.0,8.64691E+17,2,"[[300397  94652  17399]
 [303732  84897  16745]]",5600,125,0.7,good,"[[300357  94651  17398]
 [303729  84852  16745]]"
274,74,3,0.666666667,1.0,0.8,8.64691E+17,2,"[[284058  92219  17275]
 [280477  80185  16526]]",5600,125,0.7,good,"[[280184  88220  17063]
 [280461  80123  16526]
 [284080  92301  17277]]"
275,75,3,1.0,1.0,1.0,8.64691E+17,2,"[[142439 252626  22975]
 [144188 253104  22654]]",5600,125,0.7,good,"[[142428 252610  22975]
 [144163 253108  22652]]"
276,76,3,0.5,0.5,0.5,8.64691E+17,2,"[[114021 233743  22040]
 [112548 233575  22682]]",5600,125,0.7,good,"[[112559 233556  22687]
 [113340 233903  22080]]"
277,77,3,1.0,1.0,1.0,8.64691E+17,2,"[[133389 255584  22054]
 [133595 255928  22130]]",5600,125,0.7,good,"[[133537 255842  22053]
 [133620 255966  22130]]"
278,78,3,0.333333333,0.5,0.4,8.64691E+17,2,"[[119057 255814  24248]
 [120636 255518  25187]]",5600,125,0.7,good,"[[116604 254798  24592]
 [119191 255803  24246]
 [120141 255352  25142]]"
279,79,3,0.375,1.0,0.545454545,8.64691E+17,3,"[[115300 229294  20749]
 [ 89806 185302  20453]
 [ 91679 127944  19550]]",5600,125,0.7,good,"[[ 89623 185347  20469]
 [ 91719 127782  19549]
 [ 95998 164085  19657]
 [ 96402 163393  19548]
 [ 98157 182642  19612]
 [101548 195662  19849]
 [104516 199466  19945]
 [115396 229490  20744]]"
280,80,3,0.25,0.5,0.333333333,8.64691E+17,2,"[[127036 252594  22227]
 [142688 236562  22581]]",5600,125,0.7,good,"[[126371 252184  22314]
 [141770 239123  22632]
 [141890 237948  22588]
 [142714 236574  22580]]"
281,81,3,0.75,1.0,0.857142857,8.64691E+17,3,"[[346497  82778  27090]
 [339051  74578  26769]
 [339905  90093  27016]]",5600,125,0.7,good,"[[338868  74498  26775]
 [339718  89831  27031]
 [340262  75874  26978]
 [346697  82897  27091]]"
282,82,3,1.0,1.0,1.0,8.64691E+17,2,"[[351839  91058  27284]
 [349567  97065  26976]]",5600,125,0.7,good,"[[349560  96962  26981]
 [351808  91033  27289]]"
283,83,3,1.0,1.0,1.0,8.64691E+17,2,"[[357525  81584  25828]
 [358640  81180  25734]]",5600,125,0.7,good,"[[357379  81779  25823]
 [358760  81167  25734]]"
284,84,3,1.0,1.0,1.0,8.64691E+17,2,"[[351987  86221  25848]
 [352110  86192  25831]]",5600,125,0.7,good,"[[351962  86213  25848]
 [352155  86222  25833]]"
285,85,3,0.5,0.5,0.5,8.64691E+17,2,"[[347271  87374  25828]
 [347862  89018  24930]]",5600,125,0.7,good,"[[347577  88046  25783]
 [347975  89184  24923]]"
286,86,3,0.583333333,0.7,0.636363636,8.64691E+17,10,"[[350303  87245  25848]
 [352494  73961  24070]
 [361312  78217  23289]
 [355414  99032  24187]
 [362931  90693  23843]
 [369298  84988  24004]
 [363628  84718  23270]
 [359997  79012  22863]
 [363894  77910  22917]
 [368113  80177  22869]]",5600,125,0.7,good,"[[349868  86932  25823]
 [352464  73900  24069]
 [355371  98917  24196]
 [359906  78922  22887]
 [360936  78463  23396]
 [362358  89414  24482]
 [362953  90719  23842]
 [363732  84815  23340]
 [363869  77935  22916]
 [364460  79960  22917]
 [368180  80437  22861]
 [369109  85071  24029]]"
287,87,3,1.0,1.0,1.0,8.64691E+17,2,"[[111700 241689  22797]
 [110188 241117  22872]]",5600,125,0.7,good,"[[110192 241122  22871]
 [111944 241664  22805]]"
288,88,3,1.0,1.0,1.0,8.64691E+17,2,"[[116186 247468  23275]
 [114619 246629  23503]]",5600,125,0.7,good,"[[114601 246522  23504]
 [116254 247547  23270]]"
289,89,3,0.333333333,0.5,0.4,8.64691E+17,2,"[[103037 175591  18434]
 [ 99978 172371  18836]]",5600,125,0.7,good,"[[ 99985 172365  18832]
 [100595 173443  18528]
 [102562 175774  18513]]"
290,90,3,0.666666667,1.0,0.8,8.64691E+17,2,"[[104045 175065  18434]
 [104250 162713  19999]]",5600,125,0.7,good,"[[102454 164859  19787]
 [104034 175082  18433]
 [104250 162698  20001]]"
291,91,3,1.0,1.0,1.0,8.64691E+17,2,"[[ 84884 179330  16386]
 [ 84548 179822  16236]]",5600,125,0.7,good,"[[ 84440 179823  16237]
 [ 85010 179268  16385]]"
292,92,3,1.0,1.0,1.0,8.64691E+17,2,"[[125649 172835  17141]
 [125655 172900  17179]]",5600,125,0.7,good,"[[125640 172826  17140]
 [125655 172875  17178]]"
293,93,3,0.333333333,1.0,0.5,8.64691E+17,2,"[[104286 187511  18434]
 [108856 189773  20406]]",5600,125,0.7,good,"[[102043 188488  18899]
 [103923 188671  19032]
 [104449 187239  18433]
 [105533 189773  20143]
 [105966 191164  19452]
 [108850 189766  20406]]"
294,94,3,1.0,1.0,1.0,8.64691E+17,2,"[[103922 176481  18434]
 [100014 169299  19066]]",5600,125,0.7,good,"[[ 99988 169283  19066]
 [103911 176513  18433]]"
295,95,3,0.666666667,1.0,0.8,8.64691E+17,2,"[[116389 195392  19326]
 [121899 191082  17880]]",5600,125,0.7,good,"[[116339 195434  19326]
 [118313 192691  18933]
 [121886 191044  17877]]"
296,96,3,1.0,1.0,1.0,8.64691E+17,2,"[[122789 154701  20649]
 [122688 151314  20558]]",5600,125,0.7,good,"[[122670 151360  20556]
 [122735 154731  20649]]"
297,97,3,0.333333333,0.5,0.4,8.64691E+17,2,"[[106608 111803  20796]
 [ 98290  97555  21045]]",5600,125,0.7,good,"[[ 98239  97531  21044]
 [104882 104419  20465]
 [106887 111678  20735]]"
298,98,3,1.0,1.0,1.0,8.64691E+17,2,"[[103138 188530  21200]
 [ 91780 189141  20879]]",5600,125,0.7,good,"[[ 91668 189102  20878]
 [103261 188532  21198]]"
299,99,3,0.5,0.5,0.5,8.64691E+17,2,"[[127475 206611  21525]
 [128120 207267  21512]]",5600,125,0.7,good,"[[127403 206534  21524]
 [127619 207230  21462]]"
